id,seasonNum,episodeNum,sceneNo,characterName
6784,5,10,8,Baratheon General
6785,5,10,10,Sansa Stark
6786,5,10,11,Podrick Payne
6787,5,10,12,Podrick Payne
6788,5,10,12,Brienne of Tarth
6789,5,10,13,Sansa Stark
6790,5,10,14,Podrick Payne
6791,5,10,14,Brienne of Tarth
6792,5,10,15,Stannis Baratheon
6793,5,10,15,Baratheon General
6794,5,10,16,Stannis Baratheon
6795,5,10,17,Sansa Stark
6796,5,10,18,Stannis Baratheon
6797,5,10,18,Baratheon General
6798,5,10,20,Sansa Stark
6799,5,10,22,Sansa Stark
6800,5,10,23,Stannis Baratheon
6801,5,10,23,Baratheon General
6802,5,10,24,Stannis Baratheon
6803,5,10,24,Gordy
6804,5,10,24,Simpson
6805,5,10,25,Stannis Baratheon
6806,5,10,26,Stannis Baratheon
6807,5,10,26,Brienne of Tarth
6808,5,10,27,Ramsay Snow
6809,5,10,29,Sansa Stark
6810,5,10,30,Sansa Stark
6811,5,10,30,Myranda
6812,5,10,30,Theon Greyjoy
6813,5,10,32,Sansa Stark
6814,5,10,32,Theon Greyjoy
6815,5,10,33,Meryn Trant
6816,5,10,33,Brothel Child #1
6817,5,10,33,Brothel Child #2
6818,5,10,33,Ghita
6819,5,10,34,Meryn Trant
6820,5,10,34,Ghita
6821,5,10,35,Meryn Trant
6822,5,10,35,Arya Stark
6823,5,10,36,Arya Stark
6824,5,10,37,Arya Stark
6825,5,10,37,The Waif
6826,5,10,37,Jaqen H'ghar
6827,5,10,38,Arya Stark
6828,5,10,38,Jaqen H'ghar
6829,5,10,39,Doran Martell
6830,5,10,39,Myrcella Baratheon
6831,5,10,39,Areo Hotah
6832,5,10,39,Obara Sand
6833,5,10,39,Tyene Sand
6834,5,10,39,Nymeria Sand
6835,5,10,39,Bronn
6836,5,10,39,Trystane Martell
6837,5,10,39,Jaime Lannister
6838,5,10,39,Ellaria Sand
6839,5,10,40,Myrcella Baratheon
6840,5,10,40,Jaime Lannister
6841,5,10,41,Ellaria Sand
6842,5,10,41,Obara Sand
6843,5,10,41,Tyene Sand
6844,5,10,41,Nymeria Sand
6845,5,10,43,Tyrion Lannister
6846,5,10,43,Daario Naharis
6847,5,10,43,Jorah Mormont
6848,5,10,44,Tyrion Lannister
6849,5,10,44,Daario Naharis
6850,5,10,44,Jorah Mormont
6851,5,10,44,Grey Worm
6852,5,10,44,Missandei
6853,5,10,45,Tyrion Lannister
6854,5,10,45,Grey Worm
6855,5,10,45,Missandei
6856,5,10,46,Tyrion Lannister
6857,5,10,46,Lord Varys
6858,5,10,47,Daenerys Targaryen
6859,5,10,47,Drogon
6860,5,10,48,Daenerys Targaryen
6861,5,10,49,Cersei Lannister
6862,5,10,49,Septa Unella
6863,5,10,50,Cersei Lannister
6864,5,10,50,High Sparrow
6865,5,10,51,Cersei Lannister
6866,5,10,51,Septa Moelle
6867,5,10,51,Septa Scolera
6868,5,10,51,Septa Unella
6869,5,10,52,Cersei Lannister
6870,5,10,53,Septa Moelle
6871,5,10,53,Septa Scolera
6872,5,10,53,Septa Unella
6873,5,10,53,Cersei Lannister
6874,5,10,53,High Sparrow
6875,5,10,54,Septa Unella
6876,5,10,54,Cersei Lannister
6877,5,10,54,King's Landing Drunkard
6878,5,10,54,King's Landing Whore
6879,5,10,54,King's Landing Flasher #1
6880,5,10,54,King's Landing Flasher #2
6881,5,10,55,Septa Unella
6882,5,10,55,Cersei Lannister
6883,5,10,56,Cersei Lannister
6884,5,10,56,Kevan Lannister
6885,5,10,56,Grand Maester Pycelle
6886,5,10,56,Qyburn
6887,5,10,57,Cersei Lannister
6888,5,10,57,Kevan Lannister
6889,5,10,57,Grand Maester Pycelle
6890,5,10,57,Qyburn
6891,5,10,57,Gregor Clegane
6892,5,10,58,Jon Snow
6893,5,10,58,Davos Seaworth
6894,5,10,59,Jon Snow
6895,5,10,59,Davos Seaworth
6896,5,10,59,Melisandre
6897,5,10,60,Jon Snow
6898,5,10,61,Jon Snow
6899,5,10,61,Olly
6900,5,10,62,Jon Snow
6901,5,10,62,Olly
6902,5,10,62,Alliser Thorne
6903,5,10,63,Jon Snow
6904,5,10,63,Olly
6905,5,10,63,Alliser Thorne
6906,5,10,63,Othell Yarwyck
6907,5,10,63,Bowen Marsh
6908,5,10,64,Jon Snow
6909,6,1,1,Jon Snow
6910,6,1,2,Ghost
6911,6,1,3,Davos Seaworth
6912,6,1,3,Jon Snow
6913,6,1,4,Davos Seaworth
6914,6,1,4,Jon Snow
6915,6,1,4,Eddison Tollett
6916,6,1,4,Loyal Night's Watchman #1
6917,6,1,4,Loyal Night's Watchman #2
6918,6,1,5,Davos Seaworth
6919,6,1,5,Jon Snow
6920,6,1,5,Eddison Tollett
6921,6,1,5,Loyal Night's Watchman #1
6922,6,1,5,Loyal Night's Watchman #2
6923,6,1,6,Davos Seaworth
6924,6,1,6,Jon Snow
6925,6,1,6,Melisandre
6926,6,1,6,Loyal Night's Watchman #1
6927,6,1,6,Loyal Night's Watchman #2
6928,6,1,7,Alliser Thorne
6929,6,1,7,Othell Yarwyck
6930,6,1,7,Bowen Marsh
6931,6,1,7,Olly
6932,6,1,7,Night's Watchman #1
6933,6,1,7,Night's Watchman #2
6934,6,1,8,Ghost
6935,6,1,8,Jon Snow
6936,6,1,8,Davos Seaworth
6937,6,1,8,Eddison Tollett
6938,6,1,8,Loyal Night's Watchman #1
6939,6,1,8,Loyal Night's Watchman #2
6940,6,1,10,Ramsay Snow
6941,6,1,10,Myranda
6942,6,1,10,Maester Wolkan
6943,6,1,11,Ramsay Snow
6944,6,1,11,Roose Bolton
6945,6,1,12,Theon Greyjoy
6946,6,1,12,Sansa Stark
6947,6,1,13,Theon Greyjoy
6948,6,1,13,Bolton Officer
6949,6,1,13,Bolton Soldier
6950,6,1,13,Sansa Stark
6951,6,1,14,Theon Greyjoy
6952,6,1,14,Bolton Officer
6953,6,1,14,Bolton Soldier
6954,6,1,14,Sansa Stark
6955,6,1,14,Brienne of Tarth
6956,6,1,14,Podrick Payne
6957,6,1,15,Theon Greyjoy
6958,6,1,15,Sansa Stark
6959,6,1,15,Brienne of Tarth
6960,6,1,15,Podrick Payne
6961,6,1,17,Cersei Lannister
6962,6,1,18,Cersei Lannister
6963,6,1,18,Handmaid
6964,6,1,19,Cersei Lannister
6965,6,1,19,Gregor Clegane
6966,6,1,19,Jaime Lannister
6967,6,1,20,Cersei Lannister
6968,6,1,20,Jaime Lannister
6969,6,1,21,Margaery Tyrell
6970,6,1,21,Septa Unella
6971,6,1,22,Margaery Tyrell
6972,6,1,22,Septa Unella
6973,6,1,22,High Sparrow
6974,6,1,23,Margaery Tyrell
6975,6,1,23,High Sparrow
6976,6,1,24,Areo Hotah
6977,6,1,24,Ellaria Sand
6978,6,1,24,Doran Martell
6979,6,1,24,Tyene Sand
6980,6,1,25,Areo Hotah
6981,6,1,25,Ellaria Sand
6982,6,1,25,Doran Martell
6983,6,1,25,Tyene Sand
6984,6,1,25,Maester Caleotte
6985,6,1,26,Ellaria Sand
6986,6,1,26,Doran Martell
6987,6,1,26,Tyene Sand
6988,6,1,27,Trystane Martell
6989,6,1,27,Obara Sand
6990,6,1,27,Nymeria Sand
6991,6,1,28,Tyrion Lannister
6992,6,1,28,Lord Varys
6993,6,1,29,Tyrion Lannister
6994,6,1,29,Lord Varys
6995,6,1,29,Meereenese Homeless Mother
6996,6,1,30,Tyrion Lannister
6997,6,1,30,Lord Varys
6998,6,1,31,Tyrion Lannister
6999,6,1,31,Lord Varys
7000,6,1,31,Zanrush
7001,6,1,32,Tyrion Lannister
7002,6,1,32,Lord Varys
7003,6,1,34,Jorah Mormont
7004,6,1,34,Daario Naharis
7005,6,1,36,Daenerys Targaryen
7006,6,1,36,Akho
7007,6,1,36,Qhono
7008,6,1,38,Qhono
7009,6,1,38,Akho
7010,6,1,38,Daenerys Targaryen
7011,6,1,39,Qhono
7012,6,1,39,Akho
7013,6,1,39,Daenerys Targaryen
7014,6,1,39,Khal Moro
7015,6,1,39,Moro's Wife #1
7016,6,1,39,Moro's Wife #2
7017,6,1,39,Dothraki Bloodrider #1
7018,6,1,39,Dothraki Bloodrider #2
7019,6,1,40,Arya Stark
7020,6,1,41,Arya Stark
7021,6,1,41,The Waif
7022,6,1,42,Alliser Thorne
7023,6,1,42,Bowen Marsh
7024,6,1,42,Othell Yarwyck
7025,6,1,42,Davos Seaworth
7026,6,1,42,Loyal Night's Watchman #1
7027,6,1,42,Loyal Night's Watchman #2
7028,6,1,42,Ghost
7029,6,1,42,Jon Snow
7030,6,1,43,Davos Seaworth
7031,6,1,43,Loyal Night's Watchman #1
7032,6,1,43,Loyal Night's Watchman #2
7033,6,1,43,Ghost
7034,6,1,43,Jon Snow
7035,6,1,44,Melisandre
7036,6,2,1,Three-Eyed Raven
7037,6,2,1,Bran Stark
7038,6,2,2,Young Ned Stark
7039,6,2,2,Young Rodrik Cassel
7040,6,2,2,Young Benjen Stark
7041,6,2,2,Three-Eyed Raven
7042,6,2,2,Bran Stark
7043,6,2,3,Young Ned Stark
7044,6,2,3,Young Rodrik Cassel
7045,6,2,3,Young Benjen Stark
7046,6,2,3,Three-Eyed Raven
7047,6,2,3,Bran Stark
7048,6,2,3,Young Lyanna Stark
7049,6,2,4,Young Ned Stark
7050,6,2,4,Young Benjen Stark
7051,6,2,4,Three-Eyed Raven
7052,6,2,4,Bran Stark
7053,6,2,4,Young Lyanna Stark
7054,6,2,4,Wyllis
7055,6,2,5,Young Ned Stark
7056,6,2,5,Young Benjen Stark
7057,6,2,5,Three-Eyed Raven
7058,6,2,5,Bran Stark
7059,6,2,5,Young Lyanna Stark
7060,6,2,5,Wyllis
7061,6,2,5,Young Nan
7062,6,2,6,Three-Eyed Raven
7063,6,2,6,Bran Stark
7064,6,2,6,Leaf
7065,6,2,7,Bran Stark
7066,6,2,7,Hodor
7067,6,2,8,Meera Reed
7068,6,2,8,Hodor
7069,6,2,8,Bran Stark
7070,6,2,9,Meera Reed
7071,6,2,9,Leaf
7072,6,2,11,Alliser Thorne
7073,6,2,11,Jon Snow
7074,6,2,11,Davos Seaworth
7075,6,2,11,Olly
7076,6,2,11,Othell Yarwyck
7077,6,2,11,Bowen Marsh
7078,6,2,11,Ghost
7079,6,2,11,Loyal Night's Watchman #1
7080,6,2,11,Loyal Night's Watchman #2
7081,6,2,12,Wun Wun
7082,6,2,12,Tormund Giantsbane
7083,6,2,12,Eddison Tollett
7084,6,2,12,Alliser Thorne
7085,6,2,12,Olly
7086,6,2,13,Davos Seaworth
7087,6,2,13,Alliser Thorne
7088,6,2,13,Tormund Giantsbane
7089,6,2,13,Eddison Tollett
7090,6,2,13,Olly
7091,6,2,14,Jon Snow
7092,6,2,14,Tormund Giantsbane
7093,6,2,14,Eddison Tollett
7094,6,2,14,Davos Seaworth
7095,6,2,15,Jon Snow
7096,6,2,15,Eddison Tollett
7097,6,2,15,Davos Seaworth
7098,6,2,16,King's Landing Boaster
7099,6,2,17,King's Landing Boaster
7100,6,2,17,Gregor Clegane
7101,6,2,18,Cersei Lannister
7102,6,2,19,Cersei Lannister
7103,6,2,19,Gregor Clegane
7104,6,2,20,Cersei Lannister
7105,6,2,20,Gregor Clegane
7106,6,2,20,Lannister Captain
7107,6,2,21,Tommen Baratheon
7108,6,2,21,Jaime Lannister
7109,6,2,21,Myrcella Baratheon
7110,6,2,22,Tommen Baratheon
7111,6,2,22,Jaime Lannister
7112,6,2,22,Myrcella Baratheon
7113,6,2,22,High Sparrow
7114,6,2,23,Jaime Lannister
7115,6,2,23,Myrcella Baratheon
7116,6,2,23,High Sparrow
7117,6,2,24,Cersei Lannister
7118,6,2,24,Tommen Baratheon
7119,6,2,25,Tyrion Lannister
7120,6,2,25,Lord Varys
7121,6,2,25,Missandei
7122,6,2,25,Grey Worm
7123,6,2,26,Tyrion Lannister
7124,6,2,26,Lord Varys
7125,6,2,27,Tyrion Lannister
7126,6,2,27,Rhaegal
7127,6,2,27,Viserion
7128,6,2,28,Tyrion Lannister
7129,6,2,28,Lord Varys
7130,6,2,29,Arya Stark
7131,6,2,29,The Waif
7132,6,2,30,Arya Stark
7133,6,2,31,Arya Stark
7134,6,2,31,Jaqen H'ghar
7135,6,2,32,Roose Bolton
7136,6,2,32,Ramsay Snow
7137,6,2,32,Harald Karstark
7138,6,2,33,Roose Bolton
7139,6,2,33,Ramsay Snow
7140,6,2,33,Harald Karstark
7141,6,2,33,Maester Wolkan
7142,6,2,34,Walda Bolton
7143,6,2,34,Ramsay Snow
7144,6,2,34,Newborn Bolton
7145,6,2,35,Sansa Stark
7146,6,2,35,Theon Greyjoy
7147,6,2,35,Podrick Payne
7148,6,2,35,Brienne of Tarth
7149,6,2,36,Sansa Stark
7150,6,2,36,Brienne of Tarth
7151,6,2,37,Sansa Stark
7152,6,2,37,Theon Greyjoy
7153,6,2,37,Podrick Payne
7154,6,2,37,Brienne of Tarth
7155,6,2,38,Balon Greyjoy
7156,6,2,38,Yara Greyjoy
7157,6,2,39,Balon Greyjoy
7158,6,2,39,Yara Greyjoy
7159,6,2,39,Euron Greyjoy
7160,6,2,40,Balon Greyjoy
7161,6,2,40,Yara Greyjoy
7162,6,2,40,Aeron Greyjoy
7163,6,2,41,Melisandre
7164,6,2,41,Davos Seaworth
7165,6,2,42,Melisandre
7166,6,2,42,Jon Snow
7167,6,2,42,Davos Seaworth
7168,6,2,42,Eddison Tollett
7169,6,2,42,Tormund Giantsbane
7170,6,2,42,Ghost
7171,6,2,43,Melisandre
7172,6,2,43,Jon Snow
7173,6,2,43,Davos Seaworth
7174,6,2,43,Eddison Tollett
7175,6,2,43,Ghost
7176,6,2,44,Ghost
7177,6,2,44,Jon Snow
7178,6,2,44,Davos Seaworth
7179,6,2,45,Ghost
7180,6,2,45,Jon Snow
7181,6,3,1,Davos Seaworth
7182,6,3,1,Jon Snow
7183,6,3,1,Ghost
7184,6,3,2,Davos Seaworth
7185,6,3,2,Jon Snow
7186,6,3,2,Melisandre
7187,6,3,3,Davos Seaworth
7188,6,3,3,Jon Snow
7189,6,3,4,Eddison Tollett
7190,6,3,4,Davos Seaworth
7191,6,3,4,Jon Snow
7192,6,3,4,Tormund Giantsbane
7193,6,3,5,Gilly
7194,6,3,5,Samwell Tarly
7195,6,3,5,Baby Sam
7196,6,3,6,Arthur Dayne
7197,6,3,6,Gerold Hightower
7198,6,3,6,Three-Eyed Raven
7199,6,3,6,Bran Stark
7200,6,3,6,Young Ned Stark
7201,6,3,6,Howland Reed
7202,6,3,7,Arthur Dayne
7203,6,3,7,Three-Eyed Raven
7204,6,3,7,Bran Stark
7205,6,3,7,Young Ned Stark
7206,6,3,7,Howland Reed
7207,6,3,8,Three-Eyed Raven
7208,6,3,8,Bran Stark
7209,6,3,8,Young Ned Stark
7210,6,3,8,Howland Reed
7211,6,3,9,Bran Stark
7212,6,3,9,Three-Eyed Raven
7213,6,3,9,Leaf
7214,6,3,10,Daenerys Targaryen
7215,6,3,10,Akho
7216,6,3,10,Qhono
7217,6,3,11,Daenerys Targaryen
7218,6,3,11,Khal Moro
7219,6,3,11,Akho
7220,6,3,11,Qhono
7221,6,3,12,Daenerys Targaryen
7222,6,3,12,Akho
7223,6,3,12,Qhono
7224,6,3,12,High Priestess
7225,6,3,13,Daenerys Targaryen
7226,6,3,13,High Priestess
7227,6,3,13,Ornela
7228,6,3,13,Dothraki Widow #1
7229,6,3,13,Dothraki Widow #2
7230,6,3,14,Lord Varys
7231,6,3,14,Vala
7232,6,3,15,Tyrion Lannister
7233,6,3,15,Grey Worm
7234,6,3,15,Missandei
7235,6,3,16,Tyrion Lannister
7236,6,3,16,Grey Worm
7237,6,3,16,Missandei
7238,6,3,16,Lord Varys
7239,6,3,17,Qyburn
7240,6,3,17,Frances
7241,6,3,17,Arthur
7242,6,3,17,Little Bird #3
7243,6,3,17,Little Bird #4
7244,6,3,17,Little Bird #5
7245,6,3,17,Little Bird #6
7246,6,3,17,Little Bird #7
7247,6,3,18,Qyburn
7248,6,3,18,Frances
7249,6,3,18,Arthur
7250,6,3,18,Little Bird #3
7251,6,3,18,Little Bird #4
7252,6,3,18,Little Bird #5
7253,6,3,18,Little Bird #6
7254,6,3,18,Little Bird #7
7255,6,3,18,Gregor Clegane
7256,6,3,18,Jaime Lannister
7257,6,3,18,Cersei Lannister
7258,6,3,19,Qyburn
7259,6,3,19,Gregor Clegane
7260,6,3,19,Jaime Lannister
7261,6,3,19,Cersei Lannister
7262,6,3,20,Mace Tyrell
7263,6,3,20,Olenna Tyrell
7264,6,3,20,Kevan Lannister
7265,6,3,20,Grand Maester Pycelle
7266,6,3,21,Mace Tyrell
7267,6,3,21,Olenna Tyrell
7268,6,3,21,Kevan Lannister
7269,6,3,21,Grand Maester Pycelle
7270,6,3,21,Gregor Clegane
7271,6,3,21,Jaime Lannister
7272,6,3,21,Cersei Lannister
7273,6,3,22,Grand Maester Pycelle
7274,6,3,22,Gregor Clegane
7275,6,3,22,Jaime Lannister
7276,6,3,22,Cersei Lannister
7277,6,3,23,High Sparrow
7278,6,3,23,Tommen Baratheon
7279,6,3,24,Arya Stark
7280,6,3,24,The Waif
7281,6,3,25,Arya Stark
7282,6,3,25,The Waif
7283,6,3,25,Jaqen H'ghar
7284,6,3,26,Arya Stark
7285,6,3,26,The Waif
7286,6,3,27,Arya Stark
7287,6,3,27,The Waif
7288,6,3,27,Jaqen H'ghar
7289,6,3,28,Arya Stark
7290,6,3,28,Jaqen H'ghar
7291,6,3,29,Smalljon Umber
7292,6,3,30,Ramsay Snow
7293,6,3,30,Harald Karstark
7294,6,3,30,Smalljon Umber
7295,6,3,31,Ramsay Snow
7296,6,3,31,Harald Karstark
7297,6,3,31,Smalljon Umber
7298,6,3,31,Osha
7299,6,3,31,Rickon Stark
7300,6,3,32,Ramsay Snow
7301,6,3,32,Harald Karstark
7302,6,3,32,Smalljon Umber
7303,6,3,32,Osha
7304,6,3,32,Rickon Stark
7305,6,3,32,Shaggydog
7306,6,3,33,Jon Snow
7307,6,3,33,Eddison Tollett
7308,6,3,34,Melisandre
7309,6,3,34,Tormund Giantsbane
7310,6,3,34,Jon Snow
7311,6,3,34,Davos Seaworth
7312,6,3,34,Eddison Tollett
7313,6,3,35,Jon Snow
7314,6,3,35,Eddison Tollett
7315,6,3,35,Alliser Thorne
7316,6,3,35,Othell Yarwyck
7317,6,3,35,Bowen Marsh
7318,6,3,35,Olly
7319,6,3,35,Tormund Giantsbane
7320,6,3,35,Davos Seaworth
7321,6,3,35,Melisandre
7322,6,3,36,Tormund Giantsbane
7323,6,3,36,Olly
7324,6,3,36,Jon Snow
7325,6,3,36,Eddison Tollett
7326,6,3,36,Alliser Thorne
7327,6,3,36,Othell Yarwyck
7328,6,3,36,Bowen Marsh
7329,6,3,37,Jon Snow
7330,6,3,37,Eddison Tollett
7331,6,4,1,Eddison Tollett
7332,6,4,1,Jon Snow
7333,6,4,2,Sansa Stark
7334,6,4,2,Brienne of Tarth
7335,6,4,2,Podrick Payne
7336,6,4,2,Tormund Giantsbane
7337,6,4,3,Sansa Stark
7338,6,4,3,Eddison Tollett
7339,6,4,3,Jon Snow
7340,6,4,3,Brienne of Tarth
7341,6,4,3,Podrick Payne
7342,6,4,3,Tormund Giantsbane
7343,6,4,4,Jon Snow
7344,6,4,4,Sansa Stark
7345,6,4,5,Melisandre
7346,6,4,5,Davos Seaworth
7347,6,4,6,Melisandre
7348,6,4,6,Davos Seaworth
7349,6,4,6,Brienne of Tarth
7350,6,4,7,Robin Arryn
7351,6,4,7,Yohn Royce
7352,6,4,9,Robin Arryn
7353,6,4,9,Yohn Royce
7354,6,4,9,Petyr Baelish
7355,6,4,10,Robin Arryn
7356,6,4,10,Petyr Baelish
7357,6,4,11,Robin Arryn
7358,6,4,11,Petyr Baelish
7359,6,4,11,Yohn Royce
7360,6,4,12,Tyrion Lannister
7361,6,4,12,Missandei
7362,6,4,12,Grey Worm
7363,6,4,12,Lord Varys
7364,6,4,13,Tyrion Lannister
7365,6,4,13,Missandei
7366,6,4,13,Grey Worm
7367,6,4,13,Lord Varys
7368,6,4,13,Yezzan zo Qaggaz
7369,6,4,13,Razdal mo Eraz
7370,6,4,13,Belicho Paenymion
7371,6,4,14,Tyrion Lannister
7372,6,4,14,Missandei
7373,6,4,14,Grey Worm
7374,6,4,14,Kesh
7375,6,4,14,Ash
7376,6,4,15,Tyrion Lannister
7377,6,4,15,Missandei
7378,6,4,15,Grey Worm
7379,6,4,16,Daario Naharis
7380,6,4,16,Jorah Mormont
7381,6,4,17,Daario Naharis
7382,6,4,17,Jorah Mormont
7383,6,4,17,Dothraki Woman Having Sex
7384,6,4,17,Dothraki Man Having Sex
7385,6,4,18,Daario Naharis
7386,6,4,18,Jorah Mormont
7387,6,4,18,Akho
7388,6,4,18,Iggo
7389,6,4,19,Daenerys Targaryen
7390,6,4,19,High Priestess
7391,6,4,19,Ornela
7392,6,4,19,Dothraki Widow #1
7393,6,4,19,Dothraki Widow #2
7394,6,4,20,Daenerys Targaryen
7395,6,4,20,Ornela
7396,6,4,20,Jorah Mormont
7397,6,4,20,Daario Naharis
7398,6,4,21,Margaery Tyrell
7399,6,4,21,Septa Unella
7400,6,4,22,Margaery Tyrell
7401,6,4,22,Septa Unella
7402,6,4,22,High Sparrow
7403,6,4,23,Margaery Tyrell
7404,6,4,23,High Sparrow
7405,6,4,24,Margaery Tyrell
7406,6,4,24,Loras Tyrell
7407,6,4,25,Cersei Lannister
7408,6,4,25,Grand Maester Pycelle
7409,6,4,25,Tommen Baratheon
7410,6,4,26,Cersei Lannister
7411,6,4,26,Tommen Baratheon
7412,6,4,27,Olenna Tyrell
7413,6,4,27,Kevan Lannister
7414,6,4,27,Jaime Lannister
7415,6,4,27,Cersei Lannister
7416,6,4,28,Theon Greyjoy
7417,6,4,29,Theon Greyjoy
7418,6,4,29,Yara Greyjoy
7419,6,4,30,Ramsay Snow
7420,6,4,30,Osha
7421,6,4,32,Sansa Stark
7422,6,4,32,Brienne of Tarth
7423,6,4,32,Jon Snow
7424,6,4,32,Tormund Giantsbane
7425,6,4,32,Eddison Tollett
7426,6,4,32,Podrick Payne
7427,6,4,33,Sansa Stark
7428,6,4,33,Brienne of Tarth
7429,6,4,33,Jon Snow
7430,6,4,33,Tormund Giantsbane
7431,6,4,33,Eddison Tollett
7432,6,4,33,Podrick Payne
7433,6,4,33,Night's Watchman
7434,6,4,34,Sansa Stark
7435,6,4,34,Brienne of Tarth
7436,6,4,34,Jon Snow
7437,6,4,34,Tormund Giantsbane
7438,6,4,34,Eddison Tollett
7439,6,4,34,Podrick Payne
7440,6,4,35,Khal Moro
7441,6,4,35,Dothraki Bloodrider #1
7442,6,4,35,Dothraki Bloodrider #2
7443,6,4,35,Khal Forzho
7444,6,4,35,Khal Brozho
7445,6,4,35,Khal Rhalko
7446,6,4,35,Khal Qorro
7447,6,4,36,Khal Moro
7448,6,4,36,Dothraki Bloodrider #1
7449,6,4,36,Dothraki Bloodrider #2
7450,6,4,36,Khal Forzho
7451,6,4,36,Khal Brozho
7452,6,4,36,Khal Rhalko
7453,6,4,36,Khal Qorro
7454,6,4,36,Daenerys Targaryen
7455,6,4,36,High Priestess
7456,6,4,36,Ornela
7457,6,4,37,Khal Moro
7458,6,4,37,Dothraki Bloodrider #1
7459,6,4,37,Dothraki Bloodrider #2
7460,6,4,37,Khal Forzho
7461,6,4,37,Khal Brozho
7462,6,4,37,Khal Rhalko
7463,6,4,37,Khal Qorro
7464,6,4,37,Daenerys Targaryen
7465,6,4,38,Jorah Mormont
7466,6,4,38,Daario Naharis
7467,6,4,39,Khal Moro
7468,6,4,39,Dothraki Bloodrider #1
7469,6,4,39,Dothraki Bloodrider #2
7470,6,4,39,Khal Forzho
7471,6,4,39,Khal Brozho
7472,6,4,39,Khal Rhalko
7473,6,4,39,Khal Qorro
7474,6,4,39,Daenerys Targaryen
7475,6,4,40,Qhono
7476,6,4,40,High Priestess
7477,6,4,40,Ornela
7478,6,4,41,Daenerys Targaryen
7479,6,4,41,High Priestess
7480,6,4,41,Ornela
7481,6,4,42,Daenerys Targaryen
7482,6,4,43,Qhono
7483,6,4,44,Daenerys Targaryen
7484,6,4,45,High Priestess
7485,6,4,45,Ornela
7486,6,4,45,Daenerys Targaryen
7487,6,4,46,Jorah Mormont
7488,6,4,46,Daario Naharis
7489,6,4,46,Daenerys Targaryen
7490,6,5,1,Sansa Stark
7491,6,5,2,Sansa Stark
7492,6,5,2,Petyr Baelish
7493,6,5,2,Brienne of Tarth
7494,6,5,3,Arya Stark
7495,6,5,3,The Waif
7496,6,5,4,Arya Stark
7497,6,5,4,The Waif
7498,6,5,4,Jaqen H'ghar
7499,6,5,5,Arya Stark
7500,6,5,5,Jaqen H'ghar
7501,6,5,6,Arya Stark
7502,6,5,6,Izembaro
7503,6,5,6,Lady Crane
7504,6,5,6,Camello
7505,6,5,6,Bobono
7506,6,5,6,Bianca
7507,6,5,6,Clarenzo
7508,6,5,6,Mummer #2
7509,6,5,6,Mummer #3
7510,6,5,6,Mummer #4
7511,6,5,6,Musician #1
7512,6,5,6,Musician #2
7513,6,5,6,Musician #3
7514,6,5,6,Musician #4
7515,6,5,6,Musician #5
7516,6,5,6,Braavosi Woman #1
7517,6,5,6,Braavosi Woman #2
7518,6,5,6,Braavosi Theatre Server
7519,6,5,6,Braavosi Theatre Sound Artist
7520,6,5,7,Clarenzo
7521,6,5,7,Arya Stark
7522,6,5,7,Camello
7523,6,5,7,Lady Crane
7524,6,5,7,Izembaro
7525,6,5,7,Bianca
7526,6,5,7,Margaery Tyrell Mummer
7527,6,5,7,Bobono
7528,6,5,8,Arya Stark
7529,6,5,8,Jaqen H'ghar
7530,6,5,9,Bran Stark
7531,6,5,10,Bran Stark
7532,6,5,10,Three-Eyed Raven
7533,6,5,11,Bran Stark
7534,6,5,12,Bran Stark
7535,6,5,12,Three-Eyed Raven
7536,6,5,12,Leaf
7537,6,5,13,Bran Stark
7538,6,5,14,Bran Stark
7539,6,5,14,Three-Eyed Raven
7540,6,5,14,Leaf
7541,6,5,15,Three-Eyed Raven
7542,6,5,16,Bran Stark
7543,6,5,16,Three-Eyed Raven
7544,6,5,16,Leaf
7545,6,5,16,The Night King
7546,6,5,17,Bran Stark
7547,6,5,18,Bran Stark
7548,6,5,18,Three-Eyed Raven
7549,6,5,18,Leaf
7550,6,5,18,The Night King
7551,6,5,19,Bran Stark
7552,6,5,19,Leaf
7553,6,5,19,Three-Eyed Raven
7554,6,5,20,Aeron Greyjoy
7555,6,5,20,Ironborn #1
7556,6,5,20,Ironborn #2
7557,6,5,20,Ironborn #3
7558,6,5,20,Theon Greyjoy
7559,6,5,20,Yara Greyjoy
7560,6,5,21,Aeron Greyjoy
7561,6,5,21,Ironborn #1
7562,6,5,21,Ironborn #2
7563,6,5,21,Ironborn #3
7564,6,5,21,Theon Greyjoy
7565,6,5,21,Yara Greyjoy
7566,6,5,21,Euron Greyjoy
7567,6,5,22,Aeron Greyjoy
7568,6,5,22,Euron Greyjoy
7569,6,5,23,Theon Greyjoy
7570,6,5,23,Yara Greyjoy
7571,6,5,24,Aeron Greyjoy
7572,6,5,24,Euron Greyjoy
7573,6,5,25,Theon Greyjoy
7574,6,5,25,Yara Greyjoy
7575,6,5,26,Aeron Greyjoy
7576,6,5,26,Euron Greyjoy
7577,6,5,27,Theon Greyjoy
7578,6,5,27,Yara Greyjoy
7579,6,5,28,Aeron Greyjoy
7580,6,5,28,Euron Greyjoy
7581,6,5,29,Theon Greyjoy
7582,6,5,29,Yara Greyjoy
7583,6,5,30,Aeron Greyjoy
7584,6,5,30,Euron Greyjoy
7585,6,5,31,Aeron Greyjoy
